"HANDID", "STARTTIME", "HANDDETAILSLOG", "HANDDETAILSLOG_COMPRESSED"
	"table-04534008-319.hand.5", "29-APR-16 05.00.02.413000 PM", "{""createdTime"": 1461949202413,""events"": [{""externalBlindsEvent"": {""playerBlindAmounts"": [{""amount"": 15,""blindType"": ""SMALL_BLIND"",""playerId"": ""6550:0000017077""},{""amount"": 30,""blindType"": ""BIG_BLIND"",""playerId"": ""6550:0000017698""}]},""subclassType"": ""ExternalBlindsEvent"",""eventTimestamp"": 1461949203443},{""externalCardsDealtToPlayersEvent"": {""dealtCards"": [{""cards"": [{""card"": {""rank"": 84,""suit"": 83,""value"": 47},""public"": false},{""card"": {""rank"": 84,""suit"": 72,""value"": 34},""public"": false}],""playerId"": ""6550:0000017077""},{""cards"": [{""card"": {""rank"": 74,""suit"": 72,""value"": 35},""public"": false},{""card"": {""rank"": 52,""suit"": 67,""value"": 2},""public"": false}],""playerId"": ""6550:0000017698""},{""cards"": [{""card"": {""rank"": 50,""suit"": 68,""value"": 13},""public"": false},{""card"": {""rank"": 52,""suit"": 68,""value"": 15},""public"": false}],""playerId"": ""6550:0000017758""},{""cards"": [{""card"": {""rank"": 74,""suit"": 67,""value"": 9},""public"": false},{""card"": {""rank"": 75,""suit"": 72,""value"": 37},""public"": false}],""playerId"": ""6550:0000019160""},{""cards"": [{""card"": {""rank"": 50,""suit"": 83,""value"": 39},""public"": false},{""card"": {""rank"": 52,""suit"": 72,""value"": 28},""public"": false}],""playerId"": ""6550:0000019733""},{""cards"": [{""card"": {""rank"": 55,""suit"": 83,""value"": 44},""public"": false},{""card"": {""rank"": 53,""suit"": 72,""value"": 29},""public"": false}],""playerId"": ""6550:0000018413""},{""cards"": [{""card"": {""rank"": 57,""suit"": 68,""value"": 20},""public"": false},{""card"": {""rank"": 52,""suit"": 83,""value"": 41},""public"": false}],""playerId"": ""6550:0000018213""},{""cards"": [{""card"": {""rank"": 51,""suit"": 72,""value"": 27},""public"": false},{""card"": {""rank"": 81,""suit"": 67,""value"": 10},""public"": false}],""playerId"": ""6550:0000017533""},{""cards"": [{""card"": {""rank"": 55,""suit"": 68,""value"": 18},""public"": false},{""card"": {""rank"": 57,""suit"": 83,""value"": 46},""public"": false}],""playerId"": ""6550:0000018967""}]},""subclassType"": ""ExternalCardsDealtToPlayersEvent"",""eventTimestamp"": 1461949204363},{""externalCallEvent"": {""amount"": 30,""playerId"": ""6550:0000017758""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949208908},{""externalFoldEvent"": {""playerId"": ""6550:0000019160""},""subclassType"": ""ExternalFoldEvent"",""eventTimestamp"": 1461949210371},{""externalRaiseEvent"": {""amount"": 60,""playerId"": ""6550:0000019733""},""subclassType"": ""ExternalRaiseEvent"",""eventTimestamp"": 1461949211342},{""externalCallEvent"": {""amount"": 60,""playerId"": ""6550:0000018413""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949216174},{""externalCallEvent"": {""amount"": 60,""playerId"": ""6550:0000018213""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949218407},{""externalRaiseEvent"": {""amount"": 90,""playerId"": ""6550:0000017533""},""subclassType"": ""ExternalRaiseEvent"",""eventTimestamp"": 1461949221585},{""externalRaiseEvent"": {""amount"": 120,""playerId"": ""6550:0000018967""},""subclassType"": ""ExternalRaiseEvent"",""eventTimestamp"": 1461949224675},{""externalCallEvent"": {""amount"": 105,""playerId"": ""6550:0000017077""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949226047},{""externalCallEvent"": {""amount"": 90,""playerId"": ""6550:0000017698""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949231729},{""externalRaiseEvent"": {""amount"": 120,""playerId"": ""6550:0000017758""},""subclassType"": ""ExternalRaiseEvent"",""eventTimestamp"": 1461949233979},{""externalRaiseEvent"": {""amount"": 120,""playerId"": ""6550:0000019733""},""subclassType"": ""ExternalRaiseEvent"",""eventTimestamp"": 1461949240039},{""externalFoldEvent"": {""playerId"": ""6550:0000018413""},""subclassType"": ""ExternalFoldEvent"",""eventTimestamp"": 1461949241966},{""externalRaiseEvent"": {""amount"": 150,""playerId"": ""6550:0000018213""},""subclassType"": ""ExternalRaiseEvent"",""eventTimestamp"": 1461949250744},{""externalCallEvent"": {""amount"": 120,""playerId"": ""6550:0000017533""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949256646},{""externalAllInEvent"": {""amount"": 80,""playerId"": ""6550:0000018967""},""subclassType"": ""ExternalAllInEvent"",""eventTimestamp"": 1461949260285},{""externalCallEvent"": {""amount"": 80,""playerId"": ""6550:0000018967""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949260285},{""externalCallEvent"": {""amount"": 90,""playerId"": ""6550:0000017077""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949265586},{""externalCallEvent"": {""amount"": 90,""playerId"": ""6550:0000017698""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949268473},{""externalCallEvent"": {""amount"": 60,""playerId"": ""6550:0000017758""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949273529},{""externalCallEvent"": {""amount"": 30,""playerId"": ""6550:0000019733""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949278395},{""externalMoveToPotEvent"": {""movedPlayerAmounts"": [{""amount"": 210,""playerId"": ""6550:0000019733""},{""amount"": 60,""playerId"": ""6550:0000018413""},{""amount"": 210,""playerId"": ""6550:0000018213""},{""amount"": 210,""playerId"": ""6550:0000017533""},{""amount"": 200,""playerId"": ""6550:0000018967""},{""amount"": 210,""playerId"": ""6550:0000017077""},{""amount"": 210,""playerId"": ""6550:0000017698""},{""amount"": 210,""playerId"": ""6550:0000017758""}]},""subclassType"": ""ExternalMoveToPotEvent"",""eventTimestamp"": 1461949278395},{""externalCardsDealtToTableEvent"": {""burnCards"": [{""rank"": 51,""suit"": 67,""value"": 1}],""pots"": [{""playerAmounts"": [{""amount"": 200,""playerId"": ""6550:0000017758""},{""amount"": 200,""playerId"": ""6550:0000017698""},{""amount"": 200,""playerId"": ""6550:0000017077""},{""amount"": 200,""playerId"": ""6550:0000018967""},{""amount"": 200,""playerId"": ""6550:0000017533""},{""amount"": 200,""playerId"": ""6550:0000018213""},{""amount"": 60,""playerId"": ""6550:0000018413""},{""amount"": 200,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 1460},{""playerAmounts"": [{""amount"": 10,""playerId"": ""6550:0000017758""},{""amount"": 10,""playerId"": ""6550:0000017698""},{""amount"": 10,""playerId"": ""6550:0000017077""},{""amount"": 10,""playerId"": ""6550:0000017533""},{""amount"": 10,""playerId"": ""6550:0000018213""},{""amount"": 10,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 60}]},""subclassType"": ""ExternalCardsDealtToTableEvent"",""eventTimestamp"": 1461949279313},{""externalCardsDealtToTableEvent"": {""communityCards"": [{""rank"": 54,""suit"": 67,""value"": 4},{""rank"": 84,""suit"": 67,""value"": 8},{""rank"": 81,""suit"": 83,""value"": 49}],""pots"": [{""playerAmounts"": [{""amount"": 200,""playerId"": ""6550:0000017758""},{""amount"": 200,""playerId"": ""6550:0000017698""},{""amount"": 200,""playerId"": ""6550:0000017077""},{""amount"": 200,""playerId"": ""6550:0000018967""},{""amount"": 200,""playerId"": ""6550:0000017533""},{""amount"": 200,""playerId"": ""6550:0000018213""},{""amount"": 60,""playerId"": ""6550:0000018413""},{""amount"": 200,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 1460},{""playerAmounts"": [{""amount"": 10,""playerId"": ""6550:0000017758""},{""amount"": 10,""playerId"": ""6550:0000017698""},{""amount"": 10,""playerId"": ""6550:0000017077""},{""amount"": 10,""playerId"": ""6550:0000017533""},{""amount"": 10,""playerId"": ""6550:0000018213""},{""amount"": 10,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 60}]},""subclassType"": ""ExternalCardsDealtToTableEvent"",""eventTimestamp"": 1461949279314},{""externalCheckEvent"": {""playerId"": ""6550:0000017077""},""subclassType"": ""ExternalCheckEvent"",""eventTimestamp"": 1461949282344},{""externalCheckEvent"": {""playerId"": ""6550:0000017698""},""subclassType"": ""ExternalCheckEvent"",""eventTimestamp"": 1461949285551},{""externalBetEvent"": {""amount"": 30,""playerId"": ""6550:0000017758""},""subclassType"": ""ExternalBetEvent"",""eventTimestamp"": 1461949289794},{""externalFoldEvent"": {""playerId"": ""6550:0000019733""},""subclassType"": ""ExternalFoldEvent"",""eventTimestamp"": 1461949293180},{""externalCallEvent"": {""amount"": 30,""playerId"": ""6550:0000018213""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949297004},{""externalRaiseEvent"": {""amount"": 60,""playerId"": ""6550:0000017533""},""subclassType"": ""ExternalRaiseEvent"",""eventTimestamp"": 1461949300917},{""externalCallEvent"": {""amount"": 60,""playerId"": ""6550:0000017077""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949306730},{""externalCallEvent"": {""amount"": 60,""playerId"": ""6550:0000017698""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949310196},{""externalCallEvent"": {""amount"": 30,""playerId"": ""6550:0000017758""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949312541},{""externalFoldEvent"": {""playerId"": ""6550:0000018213""},""subclassType"": ""ExternalFoldEvent"",""eventTimestamp"": 1461949313839},{""externalMoveToPotEvent"": {""movedPlayerAmounts"": [{""amount"": 30,""playerId"": ""6550:0000018213""},{""amount"": 60,""playerId"": ""6550:0000017533""},{""amount"": 60,""playerId"": ""6550:0000017077""},{""amount"": 60,""playerId"": ""6550:0000017698""},{""amount"": 60,""playerId"": ""6550:0000017758""}]},""subclassType"": ""ExternalMoveToPotEvent"",""eventTimestamp"": 1461949313839},{""externalCardsDealtToTableEvent"": {""burnCards"": [{""rank"": 57,""suit"": 67,""value"": 7}],""pots"": [{""playerAmounts"": [{""amount"": 200,""playerId"": ""6550:0000017758""},{""amount"": 200,""playerId"": ""6550:0000017698""},{""amount"": 200,""playerId"": ""6550:0000017077""},{""amount"": 200,""playerId"": ""6550:0000018967""},{""amount"": 200,""playerId"": ""6550:0000017533""},{""amount"": 200,""playerId"": ""6550:0000018213""},{""amount"": 60,""playerId"": ""6550:0000018413""},{""amount"": 200,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 1460},{""playerAmounts"": [{""amount"": 70,""playerId"": ""6550:0000017758""},{""amount"": 70,""playerId"": ""6550:0000017698""},{""amount"": 70,""playerId"": ""6550:0000017077""},{""amount"": 70,""playerId"": ""6550:0000017533""},{""amount"": 40,""playerId"": ""6550:0000018213""},{""amount"": 10,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 330}]},""subclassType"": ""ExternalCardsDealtToTableEvent"",""eventTimestamp"": 1461949314753},{""externalCardsDealtToTableEvent"": {""communityCards"": [{""rank"": 54,""suit"": 72,""value"": 30}],""pots"": [{""playerAmounts"": [{""amount"": 200,""playerId"": ""6550:0000017758""},{""amount"": 200,""playerId"": ""6550:0000017698""},{""amount"": 200,""playerId"": ""6550:0000017077""},{""amount"": 200,""playerId"": ""6550:0000018967""},{""amount"": 200,""playerId"": ""6550:0000017533""},{""amount"": 200,""playerId"": ""6550:0000018213""},{""amount"": 60,""playerId"": ""6550:0000018413""},{""amount"": 200,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 1460},{""playerAmounts"": [{""amount"": 70,""playerId"": ""6550:0000017758""},{""amount"": 70,""playerId"": ""6550:0000017698""},{""amount"": 70,""playerId"": ""6550:0000017077""},{""amount"": 70,""playerId"": ""6550:0000017533""},{""amount"": 40,""playerId"": ""6550:0000018213""},{""amount"": 10,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 330}]},""subclassType"": ""ExternalCardsDealtToTableEvent"",""eventTimestamp"": 1461949314753},{""externalFoldEvent"": {""playerId"": ""6550:0000017077""},""subclassType"": ""ExternalFoldEvent"",""eventTimestamp"": 1461949318727},{""externalBetEvent"": {""amount"": 30,""playerId"": ""6550:0000017698""},""subclassType"": ""ExternalBetEvent"",""eventTimestamp"": 1461949321632},{""externalCallEvent"": {""amount"": 30,""playerId"": ""6550:0000017758""},""subclassType"": ""ExternalCallEvent"",""eventTimestamp"": 1461949323746},{""externalFoldEvent"": {""playerId"": ""6550:0000017533""},""subclassType"": ""ExternalFoldEvent"",""eventTimestamp"": 1461949330071},{""externalMoveToPotEvent"": {""movedPlayerAmounts"": [{""amount"": 30,""playerId"": ""6550:0000017698""},{""amount"": 30,""playerId"": ""6550:0000017758""}]},""subclassType"": ""ExternalMoveToPotEvent"",""eventTimestamp"": 1461949330071},{""externalCardsDealtToTableEvent"": {""burnCards"": [{""rank"": 53,""suit"": 83,""value"": 42}],""pots"": [{""playerAmounts"": [{""amount"": 200,""playerId"": ""6550:0000017758""},{""amount"": 200,""playerId"": ""6550:0000017698""},{""amount"": 200,""playerId"": ""6550:0000017077""},{""amount"": 200,""playerId"": ""6550:0000018967""},{""amount"": 200,""playerId"": ""6550:0000017533""},{""amount"": 200,""playerId"": ""6550:0000018213""},{""amount"": 60,""playerId"": ""6550:0000018413""},{""amount"": 200,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 1460},{""playerAmounts"": [{""amount"": 100,""playerId"": ""6550:0000017758""},{""amount"": 100,""playerId"": ""6550:0000017698""},{""amount"": 70,""playerId"": ""6550:0000017077""},{""amount"": 70,""playerId"": ""6550:0000017533""},{""amount"": 40,""playerId"": ""6550:0000018213""},{""amount"": 10,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 390}]},""subclassType"": ""ExternalCardsDealtToTableEvent"",""eventTimestamp"": 1461949330983},{""externalCardsDealtToTableEvent"": {""communityCards"": [{""rank"": 74,""suit"": 83,""value"": 48}],""pots"": [{""playerAmounts"": [{""amount"": 200,""playerId"": ""6550:0000017758""},{""amount"": 200,""playerId"": ""6550:0000017698""},{""amount"": 200,""playerId"": ""6550:0000017077""},{""amount"": 200,""playerId"": ""6550:0000018967""},{""amount"": 200,""playerId"": ""6550:0000017533""},{""amount"": 200,""playerId"": ""6550:0000018213""},{""amount"": 60,""playerId"": ""6550:0000018413""},{""amount"": 200,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 1460},{""playerAmounts"": [{""amount"": 100,""playerId"": ""6550:0000017758""},{""amount"": 100,""playerId"": ""6550:0000017698""},{""amount"": 70,""playerId"": ""6550:0000017077""},{""amount"": 70,""playerId"": ""6550:0000017533""},{""amount"": 40,""playerId"": ""6550:0000018213""},{""amount"": 10,""playerId"": ""6550:0000019733""}],""rakeTaken"": 0,""totalAmount"": 390}]},""subclassType"": ""ExternalCardsDealtToTableEvent"",""eventTimestamp"": 1461949330984},{""externalFoldEvent"": {""playerId"": ""6550:0000017698""},""subclassType"": ""ExternalFoldEvent"",""eventTimestamp"": 1461949335723},{""externalShowAllEvent"": {""playerCards"": [{""key"": ""6550:0000018967"",""value"": [{""rank"": 55,""suit"": 68,""value"": 18},{""rank"": 57,""suit"": 83,""value"": 46}]},{""key"": ""6550:0000017758"",""value"": [{""rank"": 50,""suit"": 68,""value"": 13},{""rank"": 52,""suit"": 68,""value"": 15}]}]},""subclassType"": ""ExternalShowAllEvent"",""eventTimestamp"": 1461949336643},{""externalShowEvent"": {""cards"": [{""rank"": 50,""suit"": 68,""value"": 13},{""rank"": 52,""suit"": 68,""value"": 15}],""playerId"": ""6550:0000017758""},""subclassType"": ""ExternalShowEvent"",""eventTimestamp"": 1461949336643},{""externalPotWinnersEvent"": {""highCriteriaWinnerPlayerIds"": [""6550:0000017758""],""potIndex"": 1,""wonPlayerAmounts"": [{""amount"": 390,""playerId"": ""6550:0000017758""}],""rakeAmount"": 0,""highCriteriaWinnerPlayerCards"": [{""key"": ""6550:0000018967"",""value"": [{""rank"": 54,""suit"": 67,""value"": 4},{""rank"": 54,""suit"": 72,""value"": 30},{""rank"": 81,""suit"": 83,""value"": 49},{""rank"": 74,""suit"": 83,""value"": 48},{""rank"": 84,""suit"": 67,""value"": 8}]},{""key"": ""6550:0000017758"",""value"": [{""rank"": 54,""suit"": 67,""value"": 4},{""rank"": 54,""suit"": 72,""value"": 30},{""rank"": 81,""suit"": 83,""value"": 49},{""rank"": 74,""suit"": 83,""value"": 48},{""rank"": 84,""suit"": 67,""value"": 8}]}],""highCriteriaWinnerPlayerHandType"": [{""key"": ""6550:0000018967"",""value"": ""Pair""},{""key"": ""6550:0000017758"",""value"": ""Pair""}]},""subclassType"": ""ExternalPotWinnersEvent"",""eventTimestamp"": 1461949337562},{""externalShowEvent"": {""cards"": [{""rank"": 55,""suit"": 68,""value"": 18},{""rank"": 57,""suit"": 83,""value"": 46}],""playerId"": ""6550:0000018967""},""subclassType"": ""ExternalShowEvent"",""eventTimestamp"": 1461949343583},{""externalPotWinnersEvent"": {""highCriteriaWinnerPlayerIds"": [""6550:0000017758"",""6550:0000018967""],""potIndex"": 0,""wonPlayerAmounts"": [{""amount"": 730,""playerId"": ""6550:0000018967""},{""amount"": 730,""playerId"": ""6550:0000017758""}],""rakeAmount"": 0,""highCriteriaWinnerPlayerCards"": [{""key"": ""6550:0000018967"",""value"": [{""rank"": 54,""suit"": 67,""value"": 4},{""rank"": 54,""suit"": 72,""value"": 30},{""rank"": 81,""suit"": 83,""value"": 49},{""rank"": 74,""suit"": 83,""value"": 48},{""rank"": 84,""suit"": 67,""value"": 8}]},{""key"": ""6550:0000017758"",""value"": [{""rank"": 54,""suit"": 67,""value"": 4},{""rank"": 54,""suit"": 72,""value"": 30},{""rank"": 81,""suit"": 83,""value"": 49},{""rank"": 74,""suit"": 83,""value"": 48},{""rank"": 84,""suit"": 67,""value"": 8}]}],""highCriteriaWinnerPlayerHandType"": [{""key"": ""6550:0000018967"",""value"": ""Pair""},{""key"": ""6550:0000017758"",""value"": ""Pair""}]},""subclassType"": ""ExternalPotWinnersEvent"",""eventTimestamp"": 1461949344502}],""handFinishedTimestamp"": 1461949351443,""handID"": ""table-04534008-319.hand.5"",""id"": ""table-04534008-319.hand.5"",""tableID"": ""04534008:::table-04534008-319"",""tournamentID"": ""04534008""}", ""
